state,congress,s_upper,s_lower,state_name,race_type,election_name,voter_power,D_running,R_running,cook_rating,name of ballot,ballot_type,source,ballot notes,description,dropdown type,get involved link,supporting organization link
30,,,,Montana,Democracy Repair,CI-127,,,,,CI-127: Majority Vote Required to Win Elections Initiative,Democracy Repair,https://ballotpedia.org/Montana_Majority_Vote_Required_to_Win_Elections_Initiative_(2024),require candidates to win majority of votes for state and congressional elections,Require candidates to win majority of votes in general elections for state and congressional seats,voting policy measure,https://ballotpedia.org/Montana_Majority_Vote_Required_to_Win_Elections_Initiative_(2024),https://yeson126mt.com/
30,,,,Montana,Reproductive Rights,CI-128,,,,,CI-128: Right to Abortion Initiative,Reproductive Rights,"https://ballotpedia.org/Montana_CI-128,_Right_to_Abortion_Initiative_(2024)",add a right to reproductive freedom to the state constitution and allow state legislative regulations of abortion after fetal viabililty,Amend the state constitution to include the right to abortion,abortion,"https://ballotpedia.org/Montana_CI-128,_Right_to_Abortion_Initiative_(2024)",https://mtreprorights.org/
31,,,,Nebraska,Direct Democracy,Initiative 436,,,,,Initiative 436: Nebraska Paid Sick Leave Initiative,Direct Democracy,https://ballotpedia.org/Nebraska_Paid_Sick_Leave_Initiative_(2024),require employers to offer up to seven days of earned paid sick leave per year for employees,Require employers to offer paid sick leave for employees,other liberties,https://ballotpedia.org/Nebraska_Paid_Sick_Leave_Initiative_(2024),https://paidsickleavefornebraskans.org/
31,,,,Nebraska,Reproductive Rights,Initiative 439,,,,,Initiative 439: Right to Abortion Initiative,Reproductive Rights,https://ballotpedia.org/Nebraska_Right_to_Abortion_Initiative_(2024),establish a fundamental right to abortion,Amend the state constitution to include the right to abortion,abortion,https://ballotpedia.org/Nebraska_Right_to_Abortion_Initiative_(2024),https://protectourrights.com/
31,,,,Nebraska,Reproductive Rights,Initiative 434,,,,,Initiative 434: Prohibits Abortions After the First Trimester Amendment,Reproductive Rights,https://ballotpedia.org/Nebraska_Prohibit_Abortions_After_the_First_Trimester_Amendment_(2024),amend constitution to prohibit abortions after the first trimester with exceptions for medical emergencies and sexual assault,Add constitutional language prohibiting abortions after the first trimester except in medical emergencies or pregnancies caused by sexual assault,abortion,https://ballotpedia.org/Nebraska_Prohibit_Abortions_After_the_First_Trimester_Amendment_(2024),
31,,,,Nebraska,Civil Liberties,Initiative 437,,,,,Initiative 437: Medical Marijuana Legalization Initiative,Civil Liberties,"https://ballotpedia.org/Nebraska_Initiative_437,_Medical_Marijuana_Legalization_Initiative_(2024)",legalize the use of up to five ounces of marijuana for medical purposes for qualified patients,Legalize the use of up to five ounces of marijuana for medical purposes,other liberties,"https://ballotpedia.org/Nebraska_Initiative_437,_Medical_Marijuana_Legalization_Initiative_(2024)",https://nebraskamarijuana.org/
32,,,,Nevada,Direct Democracy,Question 1,,,,,Question 1: Remove Constitutional Status of Board of Regents Amendment,Direct Democracy,"https://ballotpedia.org/Nevada_Question_1,_Remove_Constitutional_Status_of_Board_of_Regents_Amendment_(2024)",remove constitutional status of Board of Regents to allow state legislature to review and change governing organization of state universities,Remove Board of Regents from constitution and allow state legislative changes to university governance,state government,"https://ballotpedia.org/Nevada_Question_1,_Remove_Constitutional_Status_of_Board_of_Regents_Amendment_(2024)",
32,,,,Nevada,Direct Democracy,Question 2,,,,,Question 2: Revising Language Related to Public Entities for Individuals with Mental Illness: Blindness: or Deafness Amendment,Direct Democracy,"https://ballotpedia.org/Nevada_Question_2,_Revising_Language_Related_to_Public_Entities_for_Individuals_with_Mental_Illness,_Blindness,_or_Deafness_Amendment_(2024)","revise state constitutional language related to public entities that benefit individuals with mental illness, blindness, or deafness",Revise state constitutional language with modern language for disabilities,other liberties,"https://ballotpedia.org/Nevada_Question_2,_Revising_Language_Related_to_Public_Entities_for_Individuals_with_Mental_Illness,_Blindness,_or_Deafness_Amendment_(2024)",
32,,,,Nevada,Democracy Repair,Question 3,,,,,Question 3: Top-Five Ranked-Choice Voting Initiative,Democracy Repair,"https://ballotpedia.org/Nevada_Question_3,_Top-Five_Ranked-Choice_Voting_Initiative_(2024)",provide for open top-5 primaries and RCV for general elections,Allow open top-five primary elections and ranked-choice general elections,voting policy measure,"https://ballotpedia.org/Nevada_Question_3,_Top-Five_Ranked-Choice_Voting_Initiative_(2024)",https://yeson3nv.com/
32,,,,Nevada,Reproductive Rights,Question 6,,,,,Question 6: Right to Abortion Initiative,Reproductive Rights,https://ballotpedia.org/Nevada_Right_to_Abortion_Initiative_(2024),add a right to reproductive freedom to the state constitution and allow state legislative regulations of abortion after fetal viabililty,Create a constitutional right to abortion until fetal viability,abortion,https://ballotpedia.org/Nevada_Right_to_Abortion_Initiative_(2024),https://www.nv4reprofreedom.org/
32,,,,Nevada,Direct Democracy,Question 7,,,,,Question 7: Voter Identification Initiative,Direct Democracy,https://ballotpedia.org/Nevada_Voter_Identification_Initiative_(2024),require photo identification for in-person voting and the last four digits of drivers licenses or Social Security Numbers for mail-in ballot applications,Require voters to show valid identification when voting by mail or in-person,voting policy measure,https://ballotpedia.org/Nevada_Voter_Identification_Initiative_(2024),https://allvotingislocal.org/nevada/
33,,,,New Hampshire,Democracy Repair,Increase Mandatory Judicial Retirement Age Amendment,,,,,Increase Mandatory Judicial Retirement Age Amendment,Democracy Repair,https://ballotpedia.org/New_Hampshire_Increase_Mandatory_Judicial_Retirement_Age_Amendment_(2024),increase mandatory judicial retirement age from 70 to 75,Increase mandatory judicial retirement age from 70 to 75,state government,https://ballotpedia.org/New_Hampshire_Increase_Mandatory_Judicial_Retirement_Age_Amendment_(2024),
35,,,,New Mexico,Democracy Repair,Constitutional Amendment 3,,,,,Constitutional Amendment 3: Judicial Nominating Commission Amendment,Democracy Repair,https://ballotpedia.org/New_Mexico_Judicial_Nominating_Commission_Amendment_(2024),authorize designee of the dean of UNM law school to serve as chair of judicial nomination process,Authorize University of New Mexico Law School dean to appoint faculty member as chair of judicial nominating commission,state government,https://ballotpedia.org/New_Mexico_Judicial_Nominating_Commission_Amendment_(2024),
36,,,,New York,Civil Liberties,Proposal 1,,,,,Proposal 1: Equal Protection of Law Amendment,Civil Liberties,https://ballotpedia.org/New_York_Equal_Protection_of_Law_Amendment_(2024),"provide that people cannot be denied rights based on their ""ethnicity, national origin, age, and disability"" or ""sex, including sexual orientation, gender identity, gender expression, pregnancy, pregnancy outcomes, and reproductive healthcare and autonomy""",Expand equal protection language in New York Bill of Rights to include gender identity and reproductive freedom,other liberties,https://ballotpedia.org/New_York_Equal_Protection_of_Law_Amendment_(2024),https://nyequalrights.org/
38,,,,North Dakota,Direct Democracy,Constitutional Measure 1,,,,,Constitutional Measure 1: Language Describing State Institutions Amendment,Direct Democracy,"https://ballotpedia.org/North_Dakota_Constitutional_Measure_1,_Language_Describing_State_Institutions_Amendment_(2024)","adjusting state constitution language to support those with mental illness, developmental disabilities, and deafness",Modernize constitutional language related to hearing impairment and development disabilities,other liberties,"https://ballotpedia.org/North_Dakota_Constitutional_Measure_1,_Language_Describing_State_Institutions_Amendment_(2024)",
38,,,,North Dakota,Democracy Repair,Constitutional Measure 2,,,,,Constitutional Measure 2: Single-Subject Requirement for Initiatives and Require Constitutional Initiatives to be Passed Twice Amendment,Democracy Repair,"https://ballotpedia.org/North_Dakota_Constitutional_Measure_2,_Single-Subject_Requirement_for_Initiatives_and_Require_Constitutional_Initiatives_to_be_Passed_Twice_Amendment_(2024)",establish a single-subject rule for initiatives; increase the signature requirement for constitutional initiatives; and require constitutional initiatives to be approved at two elections,Limit initiatives to single subjects and increase constitutional amendment signature requirements,voting policy measure,"https://ballotpedia.org/North_Dakota_Constitutional_Measure_2,_Single-Subject_Requirement_for_Initiatives_and_Require_Constitutional_Initiatives_to_be_Passed_Twice_Amendment_(2024)",
38,,,,North Dakota,Civil Liberties,Initiated Measure 5,,,,,Initiated Measure 5: Marijuana Legalization Initiative,Civil Liberties,"https://ballotpedia.org/North_Dakota_Initiated_Measure_5,_Marijuana_Legalization_Initiative_(2024)",legalize recreational marijuana and allow possession of up to one ounce of marijuana,Legalize recreational marijuana with limits on possession and cultivation,other liberties,"https://ballotpedia.org/North_Dakota_Initiated_Measure_5,_Marijuana_Legalization_Initiative_(2024)",https://neweconomicfrontier.com/
39,,,,Ohio,Democracy Repair,Issue 1,,,,,Issue 1: Establish the Citizens Redistricting Commission Initiative,Democracy Repair,"https://ballotpedia.org/Ohio_Issue_1,_Establish_the_Citizens_Redistricting_Commission_Initiative_(2024)",establish a 15-member Ohio Citizens Redistricting Commission for state legislative and congressional redistricting,Establish a 15-member nonpartisan commission for state legislative and congressional redistricting,voting policy measure,"https://ballotpedia.org/Ohio_Issue_1,_Establish_the_Citizens_Redistricting_Commission_Initiative_(2024)",https://www.electoral-lab.org/ohio-report
41,,,,Oregon,Democracy Repair,Measure 115,,,,,Measure 115: Impeachment of Elected State Executives Amendment,Democracy Repair,https://ballotpedia.org/Oregon_Impeachment_of_Elected_State_Executives_Amendment_(2024),alow legislature to impeach elected state executives,Add state legislative powers to impeach and remove elected state executives to the constitution,state government,https://ballotpedia.org/Oregon_Impeachment_of_Elected_State_Executives_Amendment_(2024),
41,,,,Oregon,Democracy Repair,Measure 117,,,,,Measure 117: Ranked-Choice Voting for Federal and State Elections Measure,Democracy Repair,https://ballotpedia.org/Oregon_Ranked-Choice_Voting_for_Federal_and_State_Elections_Measure_(2024),establish RCV for federal and state offices,Implement ranked-choice primary and general election voting starting in 2028,voting policy measure,https://ballotpedia.org/Oregon_Ranked-Choice_Voting_for_Federal_and_State_Elections_Measure_(2024),https://www.oregonrcv.org/
44,,,,Rhode Island,Democracy Repair,Question 1,,,,,Question 1: Constitutional Convention Question,Democracy Repair,https://ballotpedia.org/Rhode_Island_Constitutional_Convention_Question_(2024),call for state constitutional convention to be held,Initiate a convention for potential amendments and revisions of the state constitution,state government,https://ballotpedia.org/Rhode_Island_Constitutional_Convention_Question_(2024),https://rejectquestion1.com/
46,,,,South Dakota,Civil Liberties,Constitutional Amendment E,,,,,Constitutional Amendment E: Gender-Neutral Constitutional Language Amendment,Civil Liberties,"https://ballotpedia.org/South_Dakota_Constitutional_Amendment_E,_Gender-Neutral_Constitutional_Language_Amendment_(2024)",amend constitution changing male pronouns to gender-neutral terms or titles,Amend constitution to replace male pronouns with gender-neutral language,other liberties,"https://ballotpedia.org/South_Dakota_Constitutional_Amendment_E,_Gender-Neutral_Constitutional_Language_Amendment_(2024)",
46,,,,South Dakota,Reproductive Rights,Constitutional Amendment G,,,,,Constitutional Amendment G: Right to Abortion Initiative,Reproductive Rights,"https://ballotpedia.org/South_Dakota_Constitutional_Amendment_G,_Right_to_Abortion_Initiative_(2024)",provide state constitutional right to abortion with a trimester framework for regulations,Establish a constitutional right to abortion with trimester-based regulation,abortion,"https://ballotpedia.org/South_Dakota_Constitutional_Amendment_G,_Right_to_Abortion_Initiative_(2024)",https://www.dakotans4health.com/
46,,,,South Dakota,Democracy Repair,Constitutional Amendment H,,,,,Constitutional Amendment H: Top-Two Primary Elections Initiative,Democracy Repair,"https://ballotpedia.org/South_Dakota_Constitutional_Amendment_H,_Top-Two_Primary_Elections_Initiative_(2024)","provide for top-2 primary elections for certain races, including certain federal races","Replace partisan primaries with top-two blanket primaries for county, state, and congressional seats",voting policy measure,"https://ballotpedia.org/South_Dakota_Constitutional_Amendment_H,_Top-Two_Primary_Elections_Initiative_(2024)",https://www.sdopenprimaries.org/
46,,,,South Dakota,Civil Liberties,Initiated Measure 29,,,,,Initiated Measure 29: Marijuana Legalization Initiative,Civil Liberties,"https://ballotpedia.org/South_Dakota_Initiated_Measure_29,_Marijuana_Legalization_Initiative_(2024)","legalize the recreational use, possession, and distribution of marijuana",Legalize recreational marijuana possession and use,other liberties,"https://ballotpedia.org/South_Dakota_Initiated_Measure_29,_Marijuana_Legalization_Initiative_(2024)",https://sdbml.org/
49,,,,Utah,Democracy Repair,Amendment C,,,,,Amendment C: Elections of County Sheriffs Amendment,Democracy Repair,https://ballotpedia.org/Utah_Elections_of_County_Sheriffs_Amendment_(2024),provide for elections of county sheriffs to serve 4 year terms,Write current process of electing county sheriffs to four-year terms into the state constitution,state government,https://ballotpedia.org/Utah_Elections_of_County_Sheriffs_Amendment_(2024),
